model,time_day,dataset,batching_type,batching_round_to_64,batch_size,computing_type,iteration,experiment_completed,submission_path,path,recompilation_counter,step_2_000_000_batching_time_mean,step_2_000_000_update_time_mean,step_2_000_000_batching_time_median,step_2_000_000_update_time_median,step_100_000_train_rmse,step_100_000_val_rmse,step_100_000_test_rmse,step_200_000_train_rmse,step_200_000_val_rmse,step_200_000_test_rmse,step_300_000_train_rmse,step_300_000_val_rmse,step_300_000_test_rmse,step_400_000_train_rmse,step_400_000_val_rmse,step_400_000_test_rmse,step_500_000_train_rmse,step_500_000_val_rmse,step_500_000_test_rmse,step_600_000_train_rmse,step_600_000_val_rmse,step_600_000_test_rmse,step_700_000_train_rmse,step_700_000_val_rmse,step_700_000_test_rmse,step_800_000_train_rmse,step_800_000_val_rmse,step_800_000_test_rmse,step_900_000_train_rmse,step_900_000_val_rmse,step_900_000_test_rmse,step_1_000_000_train_rmse,step_1_000_000_val_rmse,step_1_000_000_test_rmse,step_1_100_000_train_rmse,step_1_100_000_val_rmse,step_1_100_000_test_rmse,step_1_200_000_train_rmse,step_1_200_000_val_rmse,step_1_200_000_test_rmse,step_1_300_000_train_rmse,step_1_300_000_val_rmse,step_1_300_000_test_rmse,step_1_400_000_train_rmse,step_1_400_000_val_rmse,step_1_400_000_test_rmse,step_1_500_000_train_rmse,step_1_500_000_val_rmse,step_1_500_000_test_rmse,step_1_600_000_train_rmse,step_1_600_000_val_rmse,step_1_600_000_test_rmse,step_1_700_000_train_rmse,step_1_700_000_val_rmse,step_1_700_000_test_rmse,step_1_800_000_train_rmse,step_1_800_000_val_rmse,step_1_800_000_test_rmse,step_1_900_000_train_rmse,step_1_900_000_val_rmse,step_1_900_000_test_rmse,step_2_000_000_train_rmse,step_2_000_000_val_rmse,step_2_000_000_test_rmse
schnet,19_44_33__15_10_2024,qm9,static,False,16,gpu_a100,0,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/gpu_a100/iteration_0/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/gpu_a100/iteration_0/profiling_job.sh,3,0.0005136581517457962,0.0019050758285522461,0.0005033016204833984,0.0019004344940185547,0.47071467,0.46638918,0.46488052,0.45245213,0.44859426,0.3539119,0.34734952,0.35280649,0.36069004,0.33389109,0.33897968,0.34146371,0.23662007,0.23550003,0.24077137,0.1472613,0.2073428,0.20808021,0.20008904,0.20012702,0.1563986,0.16756851,0.17055242,0.16680416,0.18094878,0.18429431,0.18222358,0.14856765,0.15499417,0.1508883,0.14838777,0.16793576,0.14999234,0.1587255,0.20185831,0.20014534,0.1486494,0.15701193,0.15059974,0.14053708,0.14686355,0.1424138,0.13460785,0.14345953,0.1393964,0.14112933,0.14588252,0.14286236,0.14595656,0.15379264,0.14801594,0.11206968,0.31420983,0.11306426,0.0745585,0.1119198,0.10883698,0.0796123,0.11575686,0.11659617
schnet,19_44_33__15_10_2024,qm9,static,False,16,gpu_a100,1,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/gpu_a100/iteration_1/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/gpu_a100/iteration_1/profiling_job.sh,3,0.0005179722379446029,0.0019212246359586716,0.0005078315734863281,0.0019068717956542969,0.4706236,0.46631448,0.46472313,0.45697424,0.45373991,0.45256467,0.33736536,0.33886261,0.2585111,0.32760696,0.32437306,0.32893242,0.23541154,0.1737107,0.23757764,0.20465781,0.20773264,0.20721125,0.19607876,0.1519266,0.1980123,0.16279174,0.16533112,0.16479246,0.1760539,0.17794394,0.17786421,0.14785131,0.14951885,0.15008444,0.14924931,0.16085282,0.14953537,0.20997878,0.1724591,0.21136811,0.15199659,0.15539066,0.15484738,0.13612717,0.13952898,0.14010457,0.13737814,0.106909,0.13952818,0.13597057,0.1390481,0.13775003,0.1164867,0.15047609,0.14987826,0.14299246,0.42682213,0.1138794,0.0788658,0.11130868,0.11142369,0.0816693,0.11649759,0.11538003
schnet,19_44_33__15_10_2024,qm9,static,False,16,gpu_a100,2,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/gpu_a100/iteration_2/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/gpu_a100/iteration_2/profiling_job.sh,3,0.0005224305328130723,0.0019490734386444092,0.0005121231079101562,0.0019371509552001953,0.47064245,0.46631113,0.46476928,0.46249214,0.45418261,0.45464002,0.33588546,0.34023811,0.34321414,0.35093875,0.35514169,0.36347825,0.24594156,0.2448223,0.24963719,0.20575859,0.1485907,0.1503827,0.1557515,0.1570349,0.20230065,0.16436121,0.1715837,0.16565395,0.17594884,0.1800241,0.1367566,0.15186372,0.15185638,0.15351569,0.15552285,0.16920852,0.15612835,0.1526579,0.19569755,0.19345631,0.15650808,0.15908845,0.15831462,0.13860941,0.14504403,0.14101726,0.1061935,0.14039388,0.14285391,0.13645828,0.1030978,0.13836597,0.1447182,0.15406782,0.1145256,0.11121174,0.12980061,0.11386368,0.10664149,0.11940891,0.10942933,0.1110656,0.11988303,0.11618549
schnet,19_44_33__15_10_2024,qm9,static,False,16,gpu_a100,3,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/gpu_a100/iteration_3/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/gpu_a100/iteration_3/profiling_job.sh,3,0.00053050849878788,0.0019374856975078582,0.0005204677581787109,0.0019237995147705078,0.47037263,0.46626596,0.46458124,0.46968093,0.46148788,0.46186433,0.34116393,0.34897758,0.2574431,0.2802842,0.2842804,0.34996037,0.24362898,0.24256908,0.1831736,0.20340312,0.20205235,0.20552506,0.19250331,0.19298083,0.19478018,0.16570808,0.1181234,0.16627555,0.17161677,0.17586303,0.1733545,0.14858976,0.14803517,0.15158746,0.15157261,0.16405843,0.15325679,0.20739263,0.21163928,0.20780169,0.1558857,0.15857578,0.15702217,0.14676454,0.14994215,0.1492542,0.13374145,0.13709507,0.13725458,0.1053361,0.14304798,0.14155711,0.13988017,0.14246698,0.1423338,0.10900417,0.11283478,0.11122894,0.10351395,0.10773038,0.1055512,0.11292456,0.11850894,0.11867015
schnet,19_44_33__15_10_2024,qm9,static,False,16,gpu_a100,4,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/gpu_a100/iteration_4/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/gpu_a100/iteration_4/profiling_job.sh,3,0.0005218021008968353,0.0019359215193986894,0.0005114078521728516,0.0019214153289794922,0.47064048,0.46630052,0.46475759,0.45923471,0.45707696,0.45619547,0.33723153,0.2551829,0.34404421,0.33708046,0.34094324,0.34313201,0.1744001,0.23640161,0.24110554,0.20411875,0.20501847,0.20539352,0.19602843,0.19749022,0.19815767,0.16883041,0.1717481,0.1701046,0.17331609,0.17639657,0.174113,0.1461615,0.14817029,0.1080639,0.1038825,0.15676115,0.14819968,0.18838503,0.19717822,0.1506788,0.15394665,0.15861949,0.15643353,0.15041284,0.118754,0.15175837,0.13683613,0.13874313,0.1401629,0.13060426,0.13901428,0.0977555,0.14253787,0.1130315,0.14446103,0.11140605,0.12283582,0.11479818,0.10771326,0.11346546,0.11144721,0.11185998,0.11700422,0.1148043
schnet,19_44_33__15_10_2024,qm9,static,False,16,gpu_a100,5,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/gpu_a100/iteration_5/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/gpu_a100/iteration_5/profiling_job.sh,3,0.0005164419747591019,0.0019098728672266006,0.0005064010620117188,0.0019016265869140625,0.47081126,0.46635267,0.46488086,0.4594453,0.45281968,0.45324107,0.34543926,0.35156279,0.36149979,0.32253112,0.32538291,0.32760236,0.23357317,0.23268992,0.23697417,0.1460531,0.20145592,0.20444755,0.1548505,0.20014009,0.20083147,0.1656442,0.16797812,0.16709896,0.17493418,0.17764414,0.17710585,0.1077463,0.15125622,0.15092613,0.148644,0.160215,0.14953534,0.19203562,0.19641153,0.19340338,0.15300196,0.15622049,0.15509399,0.14176732,0.14985069,0.14291647,0.12932819,0.13226863,0.13494357,0.13700508,0.14421242,0.1037296,0.117406,0.1184726,0.15200522,0.10918626,0.248055,0.0793693,0.0732876,0.10708557,0.10616956,0.10523012,0.0767714,0.11409123
schnet,19_44_33__15_10_2024,qm9,static,False,16,gpu_a100,6,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/gpu_a100/iteration_6/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/gpu_a100/iteration_6/profiling_job.sh,3,0.0005031772047281265,0.001842846219420433,0.0004916191101074219,0.001819610595703125,0.47059938,0.46639603,0.3451929,0.46529862,0.3627881,0.46065874,0.2439709,0.33560769,0.34448472,0.3365139,0.33930841,0.3409666,0.23506312,0.23401768,0.23966417,0.20237855,0.20362722,0.20464141,0.19127262,0.19174057,0.19344298,0.1194658,0.16346915,0.16457966,0.15805931,0.15974369,0.16073328,0.147296,0.14832756,0.15085584,0.15158432,0.15920685,0.15309349,0.2001909,0.20347236,0.20162859,0.15349277,0.1149273,0.15502715,0.13161627,0.13612792,0.13794458,0.1095369,0.14296274,0.14771224,0.0997282,0.13649282,0.13688903,0.105471,0.13960164,0.14069879,0.10538991,0.10970862,0.11320619,0.10484319,0.11144899,0.111385,0.10776672,0.11210365,0.11590539
schnet,19_44_33__15_10_2024,qm9,static,False,16,gpu_a100,7,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/gpu_a100/iteration_7/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/gpu_a100/iteration_7/profiling_job.sh,3,0.0005241324317455292,0.001927565227985382,0.0005137920379638672,0.0019142627716064453,0.47058332,0.46611808,0.46466865,0.46288733,0.46037528,0.45764408,0.33559893,0.33849045,0.35254482,0.33541027,0.33866239,0.2789706,0.23148477,0.23052788,0.2340888,0.2027549,0.20314823,0.20483705,0.19188739,0.19210505,0.1945707,0.1623981,0.16544103,0.16349333,0.1342292,0.17912116,0.17951276,0.14649218,0.14813572,0.14878855,0.15226887,0.16008267,0.15388934,0.19549195,0.20048334,0.19727506,0.15628567,0.15877831,0.15776637,0.1174897,0.12440414,0.12316938,0.14308575,0.14588223,0.14745001,0.13524489,0.13702387,0.13743675,0.14708598,0.15116053,0.15081007,0.10645536,0.11065781,0.0766441,0.10242681,0.10640222,0.10811477,0.10963446,0.11360655,0.0801832
schnet,19_44_33__15_10_2024,qm9,static,False,16,gpu_a100,8,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/gpu_a100/iteration_8/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/gpu_a100/iteration_8/profiling_job.sh,3,0.0005017197848558426,0.001865857717514038,0.0004906654357910156,0.0018525123596191406,0.47081201,0.46660226,0.46497831,0.46192076,0.45366227,0.45402592,0.32807869,0.33376468,0.340212,0.33242569,0.33851218,0.34736107,0.24699379,0.2470036,0.25049694,0.2035651,0.20260576,0.1480241,0.19246885,0.19296648,0.19443347,0.16264532,0.16415149,0.16360256,0.17628029,0.17779895,0.17742147,0.14729524,0.14885472,0.14942587,0.15322825,0.16884589,0.1081711,0.18612087,0.189806,0.18757482,0.15404245,0.1152053,0.15460321,0.14424977,0.15262779,0.14549691,0.13217415,0.13814882,0.13725711,0.13861449,0.104615,0.14033717,0.14375255,0.14809446,0.14678668,0.0785949,0.12304903,0.112537,0.10380253,0.11091577,0.10750248,0.11709916,0.12364266,0.11887477
schnet,19_44_33__15_10_2024,qm9,static,False,16,gpu_a100,9,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/gpu_a100/iteration_9/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/gpu_a100/iteration_9/profiling_job.sh,3,0.0004979494485855102,0.0018540735446214676,0.00048613548278808594,0.0018329620361328125,0.47060904,0.46608536,0.4646947,0.3618196,0.45399893,0.45434135,0.33815671,0.2566535,0.35325657,0.33272753,0.33594992,0.33779321,0.24010549,0.23901038,0.24318287,0.20233766,0.20233516,0.20429015,0.19463298,0.19456903,0.19754288,0.16259483,0.16138107,0.16590237,0.1740147,0.17512528,0.17485738,0.14753591,0.15024982,0.14973172,0.15799866,0.15869861,0.16110346,0.19625595,0.20023964,0.19799586,0.14868034,0.1539193,0.15160522,0.11636605,0.12705038,0.11957753,0.13871264,0.14824538,0.1439414,0.13554904,0.14252782,0.13727852,0.1164749,0.15038593,0.14985353,0.10601975,0.11910991,0.10858133,0.1187614,0.36631883,0.10843684,0.1134594,0.0822695,0.11535506
schnet,19_44_33__15_10_2024,qm9,static,False,16,cpu,0,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/cpu/iteration_0/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/cpu/iteration_0/profiling_job.sh,3,0.0005868399745225907,0.015394802674651147,0.0005617141723632812,0.015605449676513672,0.47193856,0.46765504,0.46623655,0.3648669,0.459546,0.3635126,0.33971929,0.2613637,0.353094,0.33221815,0.2786846,0.33657651,0.23382854,0.23086732,0.2340089,0.20213643,0.20130726,0.20350714,0.18768429,0.1924177,0.18894596,0.16719731,0.1670222,0.16683765,0.17501961,0.17650577,0.17600039,0.14687852,0.14781322,0.15048127,0.15198296,0.16732167,0.1536713,0.17966804,0.18329723,0.1427838,0.14911297,0.15123847,0.15242102,0.11850506,0.13882678,0.12274463,0.13193357,0.13733008,0.13457277,0.13579503,0.13859273,0.13777496,0.14188575,0.1442214,0.14322967,0.11271855,0.47516386,0.1138265,0.1013269,0.12154191,0.10666205,0.11401287,0.11819091,0.12059589
schnet,19_44_33__15_10_2024,qm9,static,False,16,cpu,1,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/cpu/iteration_1/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/cpu/iteration_1/profiling_job.sh,3,0.0005911645987033844,0.015459599364995956,0.0005662441253662109,0.015656709671020508,0.47193856,0.46765504,0.46623655,0.3648669,0.459546,0.3635126,0.33971929,0.2613637,0.353094,0.33221815,0.2786846,0.33657651,0.23382854,0.23086732,0.2340089,0.20213643,0.20130726,0.20350714,0.18768429,0.1924177,0.18894596,0.16719731,0.1670222,0.16683765,0.17501961,0.17650577,0.17600039,0.14687852,0.14781322,0.15048127,0.15198296,0.16732167,0.1536713,0.17966804,0.18329723,0.1427838,0.14911297,0.15123847,0.15242102,0.11850506,0.13882678,0.12274463,0.13193357,0.13733008,0.13457277,0.13579503,0.13859273,0.13777496,0.14188575,0.1442214,0.14322967,0.11271855,0.47516386,0.1138265,0.1013269,0.12154191,0.10666205,0.11401287,0.11819091,0.12059589
schnet,19_44_33__15_10_2024,qm9,static,False,16,cpu,2,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/cpu/iteration_2/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/cpu/iteration_2/profiling_job.sh,3,0.0005754429905414581,0.015292817215919494,0.0005559921264648438,0.015501737594604492,0.47193856,0.46765504,0.46623655,0.3648669,0.459546,0.3635126,0.33971929,0.2613637,0.353094,0.33221815,0.2786846,0.33657651,0.23382854,0.23086732,0.2340089,0.20213643,0.20130726,0.20350714,0.18768429,0.1924177,0.18894596,0.16719731,0.1670222,0.16683765,0.17501961,0.17650577,0.17600039,0.14687852,0.14781322,0.15048127,0.15198296,0.16732167,0.1536713,0.17966804,0.18329723,0.1427838,0.14911297,0.15123847,0.15242102,0.11850506,0.13882678,0.12274463,0.13193357,0.13733008,0.13457277,0.13579503,0.13859273,0.13777496,0.14188575,0.1442214,0.14322967,0.11271855,0.47516386,0.1138265,0.1013269,0.12154191,0.10666205,0.11401287,0.11819091,0.12059589
schnet,19_44_33__15_10_2024,qm9,static,False,16,cpu,3,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/cpu/iteration_3/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/cpu/iteration_3/profiling_job.sh,3,0.0005852274934053421,0.015407489318609238,0.0005638599395751953,0.015583276748657227,0.47193856,0.46765504,0.46623655,0.3648669,0.459546,0.3635126,0.33971929,0.2613637,0.353094,0.33221815,0.2786846,0.33657651,0.23382854,0.23086732,0.2340089,0.20213643,0.20130726,0.20350714,0.18768429,0.1924177,0.18894596,0.16719731,0.1670222,0.16683765,0.17501961,0.17650577,0.17600039,0.14687852,0.14781322,0.15048127,0.15198296,0.16732167,0.1536713,0.17966804,0.18329723,0.1427838,0.14911297,0.15123847,0.15242102,0.11850506,0.13882678,0.12274463,0.13193357,0.13733008,0.13457277,0.13579503,0.13859273,0.13777496,0.14188575,0.1442214,0.14322967,0.11271855,0.47516386,0.1138265,0.1013269,0.12154191,0.10666205,0.11401287,0.11819091,0.12059589
schnet,19_44_33__15_10_2024,qm9,static,False,16,cpu,4,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/cpu/iteration_4/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/cpu/iteration_4/profiling_job.sh,3,0.0005642452037334442,0.015402871552705765,0.0005526542663574219,0.015594005584716797,0.47193856,0.46765504,0.46623655,0.3648669,0.459546,0.3635126,0.33971929,0.2613637,0.353094,0.33221815,0.2786846,0.33657651,0.23382854,0.23086732,0.2340089,0.20213643,0.20130726,0.20350714,0.18768429,0.1924177,0.18894596,0.16719731,0.1670222,0.16683765,0.17501961,0.17650577,0.17600039,0.14687852,0.14781322,0.15048127,0.15198296,0.16732167,0.1536713,0.17966804,0.18329723,0.1427838,0.14911297,0.15123847,0.15242102,0.11850506,0.13882678,0.12274463,0.13193357,0.13733008,0.13457277,0.13579503,0.13859273,0.13777496,0.14188575,0.1442214,0.14322967,0.11271855,0.47516386,0.1138265,0.1013269,0.12154191,0.10666205,0.11401287,0.11819091,0.12059589
schnet,19_44_33__15_10_2024,qm9,static,False,16,cpu,5,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/cpu/iteration_5/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/cpu/iteration_5/profiling_job.sh,3,0.0005724966366291046,0.015272315341591835,0.0005548000335693359,0.015476465225219727,0.47193856,0.46765504,0.46623655,0.3648669,0.459546,0.3635126,0.33971929,0.2613637,0.353094,0.33221815,0.2786846,0.33657651,0.23382854,0.23086732,0.2340089,0.20213643,0.20130726,0.20350714,0.18768429,0.1924177,0.18894596,0.16719731,0.1670222,0.16683765,0.17501961,0.17650577,0.17600039,0.14687852,0.14781322,0.15048127,0.15198296,0.16732167,0.1536713,0.17966804,0.18329723,0.1427838,0.14911297,0.15123847,0.15242102,0.11850506,0.13882678,0.12274463,0.13193357,0.13733008,0.13457277,0.13579503,0.13859273,0.13777496,0.14188575,0.1442214,0.14322967,0.11271855,0.47516386,0.1138265,0.1013269,0.12154191,0.10666205,0.11401287,0.11819091,0.12059589
schnet,19_44_33__15_10_2024,qm9,static,False,16,cpu,6,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/cpu/iteration_6/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/cpu/iteration_6/profiling_job.sh,3,0.0005746022424697876,0.015352226870298386,0.000560760498046875,0.0155487060546875,0.47193856,0.46765504,0.46623655,0.3648669,0.459546,0.3635126,0.33971929,0.2613637,0.353094,0.33221815,0.2786846,0.33657651,0.23382854,0.23086732,0.2340089,0.20213643,0.20130726,0.20350714,0.18768429,0.1924177,0.18894596,0.16719731,0.1670222,0.16683765,0.17501961,0.17650577,0.17600039,0.14687852,0.14781322,0.15048127,0.15198296,0.16732167,0.1536713,0.17966804,0.18329723,0.1427838,0.14911297,0.15123847,0.15242102,0.11850506,0.13882678,0.12274463,0.13193357,0.13733008,0.13457277,0.13579503,0.13859273,0.13777496,0.14188575,0.1442214,0.14322967,0.11271855,0.47516386,0.1138265,0.1013269,0.12154191,0.10666205,0.11401287,0.11819091,0.12059589
schnet,19_44_33__15_10_2024,qm9,static,False,16,cpu,7,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/cpu/iteration_7/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/cpu/iteration_7/profiling_job.sh,3,0.000576135372042656,0.015315511858224868,0.0005545616149902344,0.015504121780395508,0.47193856,0.46765504,0.46623655,0.3648669,0.459546,0.3635126,0.33971929,0.2613637,0.353094,0.33221815,0.2786846,0.33657651,0.23382854,0.23086732,0.2340089,0.20213643,0.20130726,0.20350714,0.18768429,0.1924177,0.18894596,0.16719731,0.1670222,0.16683765,0.17501961,0.17650577,0.17600039,0.14687852,0.14781322,0.15048127,0.15198296,0.16732167,0.1536713,0.17966804,0.18329723,0.1427838,0.14911297,0.15123847,0.15242102,0.11850506,0.13882678,0.12274463,0.13193357,0.13733008,0.13457277,0.13579503,0.13859273,0.13777496,0.14188575,0.1442214,0.14322967,0.11271855,0.47516386,0.1138265,0.1013269,0.12154191,0.10666205,0.11401287,0.11819091,0.12059589
schnet,19_44_33__15_10_2024,qm9,static,False,16,cpu,8,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/cpu/iteration_8/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/cpu/iteration_8/profiling_job.sh,3,0.0005871974675655365,0.015300899349808692,0.0005619525909423828,0.015517234802246094,0.47193856,0.46765504,0.46623655,0.3648669,0.459546,0.3635126,0.33971929,0.2613637,0.353094,0.33221815,0.2786846,0.33657651,0.23382854,0.23086732,0.2340089,0.20213643,0.20130726,0.20350714,0.18768429,0.1924177,0.18894596,0.16719731,0.1670222,0.16683765,0.17501961,0.17650577,0.17600039,0.14687852,0.14781322,0.15048127,0.15198296,0.16732167,0.1536713,0.17966804,0.18329723,0.1427838,0.14911297,0.15123847,0.15242102,0.11850506,0.13882678,0.12274463,0.13193357,0.13733008,0.13457277,0.13579503,0.13859273,0.13777496,0.14188575,0.1442214,0.14322967,0.11271855,0.47516386,0.1138265,0.1013269,0.12154191,0.10666205,0.11401287,0.11819091,0.12059589
schnet,19_44_34__15_10_2024,qm9,static,False,16,cpu,9,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/cpu/iteration_9/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/static/round_False/16/cpu/iteration_9/profiling_job.sh,3,0.0005758021620512008,0.015306757662177086,0.0005555152893066406,0.015500545501708984,0.47193856,0.46765504,0.46623655,0.3648669,0.459546,0.3635126,0.33971929,0.2613637,0.353094,0.33221815,0.2786846,0.33657651,0.23382854,0.23086732,0.2340089,0.20213643,0.20130726,0.20350714,0.18768429,0.1924177,0.18894596,0.16719731,0.1670222,0.16683765,0.17501961,0.17650577,0.17600039,0.14687852,0.14781322,0.15048127,0.15198296,0.16732167,0.1536713,0.17966804,0.18329723,0.1427838,0.14911297,0.15123847,0.15242102,0.11850506,0.13882678,0.12274463,0.13193357,0.13733008,0.13457277,0.13579503,0.13859273,0.13777496,0.14188575,0.1442214,0.14322967,0.11271855,0.47516386,0.1138265,0.1013269,0.12154191,0.10666205,0.11401287,0.11819091,0.12059589
schnet,19_44_34__15_10_2024,qm9,dynamic,False,32,gpu_a100,0,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/dynamic/round_False/32/gpu_a100/iteration_0/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/dynamic/round_False/32/gpu_a100/iteration_0/profiling_job.sh,1,0.00103006353867054,0.00241039250934124,0.001013040542602539,0.0023920536041259766,0.41414488,0.40791291,0.297457,0.31140327,0.31036486,0.31077282,0.25977022,0.25926541,0.26179536,0.1561384,0.2142295,0.2147939,0.19252968,0.19687916,0.19399963,0.17462882,0.1247472,0.1275902,0.17284771,0.18896955,0.17253088,0.15515318,0.1974574,0.1145279,0.14301601,0.18013855,0.14364604,0.14821698,0.17719615,0.14996594,0.12161711,0.15610745,0.12211766,0.0872079,0.12177886,0.12098651,0.13124005,0.13407291,0.13270967,0.10475002,0.10735871,0.10668979,0.10424858,0.14453392,0.10871487,0.10533909,0.34658328,0.0750725,0.09473954,0.09823945,0.09861316,0.09924112,0.10656123,0.10398393,0.09516925,0.10230685,0.09952456,0.09412601,0.11064904,0.0716942
schnet,19_44_34__15_10_2024,qm9,dynamic,False,32,gpu_a100,1,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/dynamic/round_False/32/gpu_a100/iteration_1/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/qm9/dynamic/round_False/32/gpu_a100/iteration_1/profiling_job.sh,1,0.0010257004843950272,0.002410157446026802,0.0010094642639160156,0.0023903846740722656,0.41423444,0.40798343,0.41419673,0.3148744,0.31408273,0.31464961,0.26125769,0.26099226,0.26423469,0.21459689,0.2138101,0.21453175,0.1921137,0.18952954,0.19262163,0.17300896,0.17475471,0.1743675,0.16893574,0.17982228,0.17050014,0.15235352,0.20369667,0.15405374,0.14435272,0.1064135,0.14397686,0.1150647,0.1551921,0.15297909,0.12208175,0.12327836,0.12324464,0.12025121,0.12424799,0.12420212,0.13782901,0.14121514,0.14076485,0.0734745,0.11467174,0.11201165,0.1022364,0.15360964,0.10567626,0.09977123,0.10244525,0.10921408,0.09474852,0.0990027,0.10467585,0.0759285,0.10615759,0.10986176,0.09228618,0.10127155,0.0688564,0.09695,0.10623796,0.10855149
