model,time_day,dataset,batching_type,batching_round_to_64,batch_size,computing_type,iteration,experiment_completed,submission_path,path,recompilation_counter,step_100000_train_rmse,step_100000_val_rmse,step_100000_test_rmse,step_100000_batching_time_mean,step_100000_update_time_mean,step_100000_batching_time_median,step_100000_update_time_median
MPEU,11_26_42__23_12_2024,aflow,static,False,32,gpu_a100,5,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/gpu_a100/iteration_5/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/gpu_a100/iteration_5/profiling_job.sh,6,0.25227149,0.14059506,0.15122149,0.0007166525220870972,0.0029352871370315553,0.0006933212280273438,0.0027573108673095703
MPEU,11_26_42__23_12_2024,aflow,static,False,32,gpu_a100,6,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/gpu_a100/iteration_6/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/gpu_a100/iteration_6/profiling_job.sh,6,0.30929748,0.15143056,0.16087059,0.0007315956377983093,0.003020125741958618,0.000705718994140625,0.0028328895568847656
MPEU,11_26_42__23_12_2024,aflow,static,False,32,gpu_a100,7,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/gpu_a100/iteration_7/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/gpu_a100/iteration_7/profiling_job.sh,6,0.0955274,0.15095236,0.15800098,0.0007474289608001709,0.002993278546333313,0.0007188320159912109,0.002803802490234375
MPEU,11_26_42__23_12_2024,aflow,static,False,32,gpu_a100,8,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/gpu_a100/iteration_8/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/gpu_a100/iteration_8/profiling_job.sh,6,0.30480299,0.14482796,0.15338262,0.0007262944602966308,0.0029727874279022216,0.0007011890411376953,0.002789735794067383
MPEU,11_26_42__23_12_2024,aflow,static,False,32,gpu_a100,9,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/gpu_a100/iteration_9/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/gpu_a100/iteration_9/profiling_job.sh,6,0.2651507,0.13844186,0.14937783,0.0007300588059425354,0.002963365890979767,0.0006999969482421875,0.0027816295623779297
MPEU,11_26_42__23_12_2024,aflow,static,False,32,cpu,0,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/cpu/iteration_0/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/cpu/iteration_0/profiling_job.sh,6,0.27031435,0.14175948,0.1493836,0.0010179099297523498,0.04007536269903183,0.0009906291961669922,0.04155254364013672
MPEU,11_26_42__23_12_2024,aflow,static,False,32,cpu,1,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/cpu/iteration_1/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/cpu/iteration_1/profiling_job.sh,6,0.27031435,0.14175948,0.1493836,0.0010833063912391663,0.040055503437519076,0.0010755062103271484,0.041541337966918945
MPEU,11_26_42__23_12_2024,aflow,static,False,32,cpu,2,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/cpu/iteration_2/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/cpu/iteration_2/profiling_job.sh,6,0.27031435,0.14175948,0.1493836,0.0010930699396133423,0.04018995446443558,0.0010890960693359375,0.04165291786193848
MPEU,11_26_42__23_12_2024,aflow,static,False,32,cpu,3,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/cpu/iteration_3/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/cpu/iteration_3/profiling_job.sh,6,0.27031435,0.14175948,0.1493836,0.0009992187786102295,0.039950329792499545,0.000975489616394043,0.04144024848937988
MPEU,11_26_42__23_12_2024,aflow,static,False,32,cpu,4,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/cpu/iteration_4/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/cpu/iteration_4/profiling_job.sh,6,0.27031435,0.14175948,0.1493836,0.0010836920046806335,0.04003296927452087,0.0010623931884765625,0.04150867462158203
MPEU,11_26_42__23_12_2024,aflow,static,False,32,cpu,5,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/cpu/iteration_5/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/cpu/iteration_5/profiling_job.sh,6,0.27031435,0.14175948,0.1493836,0.0009098956418037414,0.03977378244638443,0.0008671283721923828,0.04129219055175781
MPEU,11_26_42__23_12_2024,aflow,static,False,32,cpu,6,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/cpu/iteration_6/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/cpu/iteration_6/profiling_job.sh,6,0.27031435,0.14175948,0.1493836,0.000969142849445343,0.0399191127038002,0.0008995532989501953,0.041411399841308594
MPEU,11_26_42__23_12_2024,aflow,static,False,32,cpu,7,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/cpu/iteration_7/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/cpu/iteration_7/profiling_job.sh,6,0.27031435,0.14175948,0.1493836,0.001092640655040741,0.04012752031087875,0.0010805130004882812,0.04161858558654785
MPEU,11_26_42__23_12_2024,aflow,static,False,32,cpu,8,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/cpu/iteration_8/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/cpu/iteration_8/profiling_job.sh,6,0.27031435,0.14175948,0.1493836,0.0010929807257652282,0.040096234414577485,0.001081228256225586,0.04159712791442871
MPEU,11_26_42__23_12_2024,aflow,static,False,32,cpu,9,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/cpu/iteration_9/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/32/cpu/iteration_9/profiling_job.sh,6,0.27031435,0.14175948,0.1493836,0.0010033050990104675,0.039870906879901885,0.0009930133819580078,0.04134726524353027
MPEU,11_26_42__23_12_2024,aflow,static,True,32,gpu_a100,0,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/gpu_a100/iteration_0/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/gpu_a100/iteration_0/profiling_job.sh,174,0.4341293,0.1453077,0.15468251,0.000740128755569458,0.007222052211761474,0.0007088184356689453,0.0026710033416748047
MPEU,11_26_42__23_12_2024,aflow,static,True,32,gpu_a100,1,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/gpu_a100/iteration_1/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/gpu_a100/iteration_1/profiling_job.sh,174,0.28373459,0.14181074,0.1548069,0.0007307076644897461,0.007086180703639984,0.0007040500640869141,0.0026803016662597656
MPEU,11_26_42__23_12_2024,aflow,static,True,32,gpu_a100,2,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/gpu_a100/iteration_2/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/gpu_a100/iteration_2/profiling_job.sh,174,0.40119784,0.14632485,0.15656853,0.000753652708530426,0.007291563799381256,0.0007088184356689453,0.0026531219482421875
MPEU,11_26_42__23_12_2024,aflow,static,True,32,gpu_a100,3,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/gpu_a100/iteration_3/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/gpu_a100/iteration_3/profiling_job.sh,174,0.0851932,0.13623576,0.14761312,0.0007694051861763001,0.007288301906585693,0.0007193088531494141,0.0026628971099853516
MPEU,11_26_42__23_12_2024,aflow,static,True,32,gpu_a100,4,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/gpu_a100/iteration_4/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/gpu_a100/iteration_4/profiling_job.sh,174,0.27409795,0.14834051,0.0916034,0.0007469497013092041,0.007264692533016205,0.0007174015045166016,0.0027070045471191406
MPEU,11_26_42__23_12_2024,aflow,static,True,32,gpu_a100,5,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/gpu_a100/iteration_5/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/gpu_a100/iteration_5/profiling_job.sh,174,0.17959988,0.14066574,0.15043243,0.0007339711332321167,0.007085230062007904,0.0007050037384033203,0.0026702880859375
MPEU,11_26_42__23_12_2024,aflow,static,True,32,gpu_a100,6,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/gpu_a100/iteration_6/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/gpu_a100/iteration_6/profiling_job.sh,174,0.26066746,0.15353991,0.15763818,0.0007134526991844178,0.006935409758090973,0.0006880760192871094,0.0025787353515625
MPEU,11_26_43__23_12_2024,aflow,static,True,32,gpu_a100,7,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/gpu_a100/iteration_7/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/gpu_a100/iteration_7/profiling_job.sh,174,0.20070721,0.14101077,0.15153319,0.0007502064275741577,0.007158242871761322,0.0007154941558837891,0.0026924610137939453
MPEU,11_26_43__23_12_2024,aflow,static,True,32,gpu_a100,8,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/gpu_a100/iteration_8/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/gpu_a100/iteration_8/profiling_job.sh,174,0.22704677,0.14064236,0.15265623,0.0007431419944763184,0.007128817040920258,0.0007119178771972656,0.0026559829711914062
MPEU,11_26_43__23_12_2024,aflow,static,True,32,gpu_a100,9,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/gpu_a100/iteration_9/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/gpu_a100/iteration_9/profiling_job.sh,174,0.27367257,0.14770294,0.15332934,0.0007303264164924622,0.007220767006874084,0.0007038116455078125,0.002670764923095703
MPEU,11_26_43__23_12_2024,aflow,static,True,32,cpu,0,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/cpu/iteration_0/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/cpu/iteration_0/profiling_job.sh,174,0.37763906,0.14030251,0.15096676,0.001053232591152191,0.03727730778694153,0.001028299331665039,0.032163381576538086
MPEU,11_26_43__23_12_2024,aflow,static,True,32,cpu,1,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/cpu/iteration_1/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/cpu/iteration_1/profiling_job.sh,174,0.37763906,0.14030251,0.15096676,0.0010364458799362183,0.03702493743181229,0.0010068416595458984,0.0317075252532959
MPEU,11_26_43__23_12_2024,aflow,static,True,32,cpu,2,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/cpu/iteration_2/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/cpu/iteration_2/profiling_job.sh,174,0.37763906,0.14030251,0.15096676,0.000926290123462677,0.036873346123695375,0.0009007453918457031,0.03161430358886719
MPEU,11_26_43__23_12_2024,aflow,static,True,32,cpu,3,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/cpu/iteration_3/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/cpu/iteration_3/profiling_job.sh,174,0.37763906,0.14030251,0.15096676,0.0010640401458740234,0.03722266948223114,0.0010399818420410156,0.0320286750793457
MPEU,11_26_43__23_12_2024,aflow,static,True,32,cpu,4,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/cpu/iteration_4/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/cpu/iteration_4/profiling_job.sh,174,0.37763906,0.14030251,0.15096676,0.0009604239606857299,0.03709460955142975,0.0009367465972900391,0.03192853927612305
MPEU,11_26_43__23_12_2024,aflow,static,True,32,cpu,5,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/cpu/iteration_5/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/cpu/iteration_5/profiling_job.sh,174,0.37763906,0.14030251,0.15096676,0.0010308433055877685,0.03727901062250137,0.0010030269622802734,0.03213071823120117
MPEU,11_26_43__23_12_2024,aflow,static,True,32,cpu,6,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/cpu/iteration_6/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/cpu/iteration_6/profiling_job.sh,174,0.37763906,0.14030251,0.15096676,0.001031592810153961,0.036951345415115355,0.0010044574737548828,0.03162431716918945
MPEU,11_26_43__23_12_2024,aflow,static,True,32,cpu,7,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/cpu/iteration_7/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/cpu/iteration_7/profiling_job.sh,174,0.37763906,0.14030251,0.15096676,0.0010342344737052918,0.03700916021108627,0.0010058879852294922,0.03172457218170166
MPEU,11_26_43__23_12_2024,aflow,static,True,32,cpu,8,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/cpu/iteration_8/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/cpu/iteration_8/profiling_job.sh,174,0.37763906,0.14030251,0.15096676,0.0010390443849563598,0.03717695199012756,0.0010106563568115234,0.03201913833618164
MPEU,11_26_43__23_12_2024,aflow,static,True,32,cpu,9,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/cpu/iteration_9/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_True/32/cpu/iteration_9/profiling_job.sh,174,0.37763906,0.14030251,0.15096676,0.001039906530380249,0.037160324535369875,0.0010123252868652344,0.031925201416015625
MPEU,11_26_43__23_12_2024,aflow,static,False,64,gpu_a100,0,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_0/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_0/profiling_job.sh,5,0.15540047,0.14503568,0.15976618,0.0011980508017539978,0.00381142991065979,0.0011539459228515625,0.0036377906799316406
MPEU,11_26_43__23_12_2024,aflow,static,False,64,gpu_a100,1,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_1/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_1/profiling_job.sh,5,0.0837239,0.14018515,0.0859901,0.001203241150379181,0.003798062016963959,0.0011553764343261719,0.003622293472290039
MPEU,11_26_43__23_12_2024,aflow,static,False,64,gpu_a100,2,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_2/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_2/profiling_job.sh,5,0.22876578,0.14031487,0.14624982,0.0012034080982208251,0.0038100618314743043,0.0011603832244873047,0.003634214401245117
MPEU,11_26_43__23_12_2024,aflow,static,False,64,gpu_a100,3,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_3/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_3/profiling_job.sh,5,0.16482027,0.14299249,0.14562958,0.0012211667823791505,0.0038453052401542665,0.0011720657348632812,0.0036678314208984375
MPEU,11_26_43__23_12_2024,aflow,static,False,64,gpu_a100,4,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_4/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_4/profiling_job.sh,5,0.16153576,0.13709966,0.14183149,0.0012151829409599304,0.003842558686733246,0.0011699199676513672,0.0036644935607910156
MPEU,11_26_43__23_12_2024,aflow,static,False,64,gpu_a100,5,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_5/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_5/profiling_job.sh,5,0.16600939,0.14767954,0.14806756,0.0012196041655540466,0.0038329932165145873,0.0011646747589111328,0.0036449432373046875
MPEU,11_26_43__23_12_2024,aflow,static,False,64,gpu_a100,6,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_6/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_6/profiling_job.sh,5,0.17483447,0.14247016,0.14821233,0.0011869142627716064,0.003788573863506317,0.0011463165283203125,0.0036220550537109375
MPEU,11_26_43__23_12_2024,aflow,static,False,64,gpu_a100,7,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_7/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_7/profiling_job.sh,5,0.1822058,0.13915324,0.14463307,0.0012074717855453491,0.0038700229930877686,0.0011615753173828125,0.003724336624145508
MPEU,11_26_43__23_12_2024,aflow,static,False,64,gpu_a100,8,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_8/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_8/profiling_job.sh,5,0.22809195,0.13660232,0.14355192,0.001197206974029541,0.0038756720852851866,0.0011584758758544922,0.003736257553100586
MPEU,11_26_43__23_12_2024,aflow,static,False,64,gpu_a100,9,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_9/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_9/profiling_job.sh,5,0.23579891,0.14260199,0.0859152,0.0011884045386314393,0.0038020104479789736,0.0011446475982666016,0.003633737564086914
MPEU,11_26_43__23_12_2024,aflow,static,False,64,cpu,0,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_0/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_0/profiling_job.sh,5,0.0845925,0.14460792,0.14642925,0.0015361894273757935,0.06383093086004257,0.0014581680297851562,0.06460332870483398
MPEU,11_26_43__23_12_2024,aflow,static,False,64,cpu,1,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_1/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_1/profiling_job.sh,5,0.0845925,0.14460792,0.14642925,0.0016480055379867553,0.06390800542831421,0.0015881061553955078,0.06464266777038574
MPEU,11_26_43__23_12_2024,aflow,static,False,64,cpu,2,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_2/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_2/profiling_job.sh,5,0.0845925,0.14460792,0.14642925,0.0014294914317131042,0.06348690735340118,0.0013439655303955078,0.06422317028045654
MPEU,11_26_43__23_12_2024,aflow,static,False,64,cpu,3,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_3/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_3/profiling_job.sh,5,0.0845925,0.14460792,0.14642925,0.0015423225164413453,0.06381962594509125,0.0014688968658447266,0.06457078456878662
MPEU,11_26_43__23_12_2024,aflow,static,False,64,cpu,4,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_4/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_4/profiling_job.sh,5,0.0845925,0.14460792,0.14642925,0.0015185840678215027,0.06379457869052887,0.0014426708221435547,0.06455659866333008
MPEU,11_26_43__23_12_2024,aflow,static,False,64,cpu,5,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_5/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_5/profiling_job.sh,5,0.0845925,0.14460792,0.14642925,0.0016043939900398255,0.06403191231727601,0.0015392303466796875,0.06477093696594238
MPEU,11_26_43__23_12_2024,aflow,static,False,64,cpu,6,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_6/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_6/profiling_job.sh,5,0.0845925,0.14460792,0.14642925,0.0014758576369285584,0.06368901871919631,0.0013706684112548828,0.06441569328308105
MPEU,11_26_43__23_12_2024,aflow,static,False,64,cpu,7,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_7/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_7/profiling_job.sh,5,0.0845925,0.14460792,0.14642925,0.0016680051589012146,0.06396276515960693,0.001622915267944336,0.06467509269714355
MPEU,11_26_43__23_12_2024,aflow,static,False,64,cpu,8,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_8/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_8/profiling_job.sh,5,0.0845925,0.14460792,0.14642925,0.0013925446343421937,0.06353176183700561,0.001333475112915039,0.0642702579498291
