model,time_day,dataset,batching_type,batching_round_to_64,batch_size,computing_type,iteration,experiment_completed,submission_path,path,recompilation_counter,step_2_000_000_batching_time_mean,step_2_000_000_update_time_mean,step_2_000_000_batching_time_median,step_2_000_000_update_time_median,step_100_000_train_rmse,step_100_000_val_rmse,step_100_000_test_rmse,step_200_000_train_rmse,step_200_000_val_rmse,step_200_000_test_rmse,step_300_000_train_rmse,step_300_000_val_rmse,step_300_000_test_rmse,step_400_000_train_rmse,step_400_000_val_rmse,step_400_000_test_rmse,step_500_000_train_rmse,step_500_000_val_rmse,step_500_000_test_rmse,step_600_000_train_rmse,step_600_000_val_rmse,step_600_000_test_rmse,step_700_000_train_rmse,step_700_000_val_rmse,step_700_000_test_rmse,step_800_000_train_rmse,step_800_000_val_rmse,step_800_000_test_rmse,step_900_000_train_rmse,step_900_000_val_rmse,step_900_000_test_rmse,step_1_000_000_train_rmse,step_1_000_000_val_rmse,step_1_000_000_test_rmse,step_1_100_000_train_rmse,step_1_100_000_val_rmse,step_1_100_000_test_rmse,step_1_200_000_train_rmse,step_1_200_000_val_rmse,step_1_200_000_test_rmse,step_1_300_000_train_rmse,step_1_300_000_val_rmse,step_1_300_000_test_rmse,step_1_400_000_train_rmse,step_1_400_000_val_rmse,step_1_400_000_test_rmse,step_1_500_000_train_rmse,step_1_500_000_val_rmse,step_1_500_000_test_rmse,step_1_600_000_train_rmse,step_1_600_000_val_rmse,step_1_600_000_test_rmse,step_1_700_000_train_rmse,step_1_700_000_val_rmse,step_1_700_000_test_rmse,step_1_800_000_train_rmse,step_1_800_000_val_rmse,step_1_800_000_test_rmse,step_1_900_000_train_rmse,step_1_900_000_val_rmse,step_1_900_000_test_rmse,step_2_000_000_train_rmse,step_2_000_000_val_rmse,step_2_000_000_test_rmse
MPEU,09_29_55__19_01_2025,aflow,dynamic,False,64,cpu,7,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/64/cpu/iteration_7/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/64/cpu/iteration_7/profiling_job.sh,0,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,09_29_55__19_01_2025,aflow,dynamic,False,64,cpu,8,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/64/cpu/iteration_8/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/64/cpu/iteration_8/profiling_job.sh,0,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,09_29_55__19_01_2025,aflow,dynamic,False,64,cpu,9,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/64/cpu/iteration_9/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/64/cpu/iteration_9/profiling_job.sh,0,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,09_29_55__19_01_2025,aflow,static,False,64,gpu_a100,0,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_0/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_0/profiling_job.sh,6,0.001172857388854,0.00368475011158,0.001135349273682,0.003686666488647,0.13893797,0.14492935,0.0880411,0.1113427,0.10881803,0.0672079,0.11523389,0.10518563,0.11227527,0.0841103,0.09406847,0.10596446,0.07805799,0.08936613,0.1041721,0.06243752,0.10518181,0.0415626,0.05987878,0.08901783,0.10701104,0.05750644,0.0854979,0.09649418,0.05190115,0.07830368,0.0375387,0.04601543,0.08299544,0.09732166,0.04599712,0.07220437,0.09644686,0.04403916,0.07547399,0.09469125,0.04104276,0.07454343,0.09199252,0.04057475,0.0790451,0.0887297,0.03437897,0.0296519,0.0313106,0.03466978,0.0737055,0.08344377,0.0337617,0.07111433,0.08116522,0.0181818,0.07021265,0.0817956,0.02926294,0.06694391,0.08137291,0.03006175,0.06601003,0.08110867
MPEU,09_29_55__19_01_2025,aflow,static,False,64,gpu_a100,1,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_1/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_1/profiling_job.sh,6,0.001143730946183,0.003572898810267,0.001110076904297,0.003552913665771,0.22277895,0.13952,0.14597309,0.10228296,0.12047264,0.12228808,0.13295052,0.0567618,0.10981909,0.08647106,0.09051461,0.09921254,0.07902995,0.09528259,0.09820727,0.0615236,0.09773199,0.09481711,0.05808591,0.08764929,0.21073928,0.06039691,0.07826554,0.16295134,0.0271,0.08061688,0.09975423,0.0255677,0.07493237,0.09700531,0.0237612,0.07851962,0.09532071,0.04152816,0.07757277,0.0930423,0.04289388,0.07980329,0.09402579,0.03809194,0.0303121,0.09371904,0.0198816,0.07403918,0.09393124,0.0191616,0.07668441,0.030567,0.03422635,0.0284238,0.0918982,0.03407384,0.07738819,0.09349369,0.02929669,0.07453186,0.09000515,0.03049691,0.07291726,0.09220242
MPEU,09_29_55__19_01_2025,aflow,static,False,64,gpu_a100,2,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_2/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_2/profiling_job.sh,6,0.001161214444041,0.003585151348829,0.001126766204834,0.003566741943359,0.16568514,0.14652826,0.14875129,0.10418063,0.10865403,0.12090504,0.08961282,0.09097739,0.1169154,0.08285041,0.09016108,0.0487031,1.70705603,0.0889788,0.09650653,0.0361971,0.08393755,0.09437478,0.06088289,0.0749617,0.08905246,0.06336506,0.08157394,0.09479582,0.05783693,0.0353344,0.09575067,0.04886275,0.0766211,0.09577284,0.04809006,0.07133156,0.08706093,0.04333963,0.07727302,0.0923683,0.04308372,0.07060617,0.08844126,0.04051952,0.07202367,0.09099076,0.03542997,0.07011993,0.09948829,0.03748516,0.07132969,0.10148961,0.03548633,0.06974553,0.09377562,0.03385064,0.07067707,0.09479191,0.03066384,0.07002635,0.10645906,0.03083639,0.07206393,0.10803207
MPEU,09_29_56__19_01_2025,aflow,static,False,64,gpu_a100,3,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_3/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_3/profiling_job.sh,6,0.001154153634787,0.003581614280701,0.001118659973145,0.003561019897461,0.13859116,0.1423602,0.15002472,0.14232161,0.10137137,0.11937783,0.09595065,0.09476362,0.11111395,0.09030253,0.09393935,0.1201521,0.06754594,0.0435392,0.10099986,0.06616487,0.0403122,0.10101316,0.05711798,0.039067,0.039832,0.05803027,0.09846093,0.10177752,0.0524713,0.0827331,0.10693303,0.0444917,0.08718187,0.10297333,0.04679038,0.07724691,0.10025867,0.04271977,0.0717667,0.0991147,0.0213216,0.07951037,0.10410551,0.03885558,0.08947648,0.10271193,0.03462929,0.09450519,0.10557548,0.0375745,0.07834409,0.0318995,0.03659562,0.07652184,0.1037804,0.03490359,0.08321402,0.09560928,0.03043583,0.08221447,0.09968258,0.03118292,0.08971862,0.09800601
MPEU,09_29_56__19_01_2025,aflow,static,False,64,gpu_a100,4,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_4/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_4/profiling_job.sh,6,0.001172408806324,0.003598054085374,0.001135587692261,0.00357985496521,0.13629701,0.14398617,0.14542584,0.1442573,0.10994382,0.11814126,0.09920347,0.11762914,0.11301949,0.08435771,0.1051389,0.09934542,0.07077195,0.0441213,0.0936607,0.06198734,0.13067766,0.09200084,0.0328674,0.10084654,0.08931858,0.0595341,0.12707317,0.08520765,0.0266548,0.11838938,0.08482112,0.0472474,0.11649009,0.08399788,0.11121958,0.12809379,0.08307347,0.0423266,0.12658704,0.08195189,0.0220527,0.12747486,0.08185818,0.04093334,0.09267184,0.08632047,0.03573217,0.10275809,0.07774492,0.03919548,0.0953629,0.07852824,0.03506011,0.0908608,0.0769761,0.0190014,0.09329697,0.07647259,0.03109771,0.08772875,0.07721286,0.03174869,0.08624047,0.07902678
MPEU,09_29_56__19_01_2025,aflow,static,False,64,gpu_a100,5,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_5/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_5/profiling_job.sh,6,0.001145473569751,0.003560144370079,0.001109600067139,0.003538608551025,0.22954017,0.14518818,0.14399599,0.14986371,0.1097038,0.12346984,0.11990012,0.10299378,0.11060093,0.08473427,0.08980732,0.09698007,0.08014483,0.08458614,0.09253273,0.0652543,0.08614079,0.09608267,0.06026302,0.07362559,0.09289172,0.06046711,0.07522772,0.09166365,0.05472567,0.0346948,0.10439409,0.0267406,0.07360775,0.09948764,0.04852285,0.07212406,0.09431425,0.04420113,0.0319507,0.09229558,0.04359531,0.06835635,0.10020575,0.04033229,0.06799409,0.10090307,0.0202652,0.06931675,0.10335296,0.0379851,0.06799696,0.09726838,0.03509956,0.06882858,0.0961416,0.03418545,0.06969407,0.09345663,0.03077299,0.06747295,0.09081004,0.0312604,0.06940877,0.09223352
MPEU,09_29_56__19_01_2025,aflow,static,False,64,gpu_a100,6,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_6/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_6/profiling_job.sh,6,0.001179408578277,0.003695424744844,0.001143217086792,0.003696441650391,0.16935383,0.1433436,0.14779463,0.11585518,0.10846145,0.12167954,0.13583748,0.0975443,0.11179676,0.09366776,0.09324082,0.10411723,0.06604039,0.08744156,0.12629477,0.06981998,0.10268743,0.16933512,0.0858214,0.09060005,0.10348481,0.0595743,0.08287079,0.09893601,0.05386631,0.08355741,0.09243107,0.0263522,0.0805377,0.09199499,0.0236404,0.08020422,0.09344762,0.04885774,0.08336094,0.09520187,0.0419279,0.07684239,0.09435151,0.03838129,0.08008639,0.09450358,0.03483148,0.08009952,0.09230998,0.0193473,0.07850619,0.09443114,0.03391079,0.07745776,0.09546561,0.03260899,0.07387229,0.08950417,0.02964518,0.0272775,0.09365632,0.03036191,0.0681149,0.09547757
MPEU,09_29_56__19_01_2025,aflow,static,False,64,gpu_a100,7,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_7/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_7/profiling_job.sh,6,0.001210228157878,0.003653321341753,0.001173257827759,0.003638029098511,0.1364749,0.14576996,0.0874445,0.0640993,0.11185988,0.068778,0.12186829,0.11844012,0.110666,0.08724172,0.12012174,0.10094325,0.08747487,0.1248579,0.10022136,0.06280117,0.15345358,0.10731683,0.05539052,0.15345354,0.10044745,0.06111786,0.11831405,0.10156677,0.05651169,0.10916118,0.09287337,0.04779072,0.0357989,0.09175657,0.04743363,0.13613388,0.09270541,0.04160604,0.1351965,0.0876102,0.04208858,0.13678656,0.08500194,0.03978054,0.0319817,0.09130944,0.03477571,0.12777528,0.10324764,0.0312839,0.12977285,0.08946375,0.03491501,0.1241219,0.09061275,0.03251507,0.0293862,0.0294521,0.03066458,0.12203314,0.09864783,0.0312324,0.12385364,0.09618285
MPEU,09_29_56__19_01_2025,aflow,static,False,64,gpu_a100,8,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_8/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_8/profiling_job.sh,6,0.001141308277607,0.003545052115202,0.001106262207031,0.003525257110596,0.19155238,0.13841047,0.0851576,0.14943627,0.0644702,0.0665502,0.1389061,0.10175186,0.11287044,0.08514954,0.09264722,0.09897366,0.07950976,0.08906898,0.10580599,0.06122336,0.10337986,0.10270378,0.0597762,0.09329297,0.09314182,0.05648553,0.09441429,0.09084488,0.0554832,0.09777997,0.0898951,0.04657684,0.0986644,0.09124439,0.04352486,0.11543458,0.09296641,0.04387526,0.10689382,0.09465826,0.0417524,0.10620153,0.09106361,0.03712162,0.09395687,0.09146567,0.03399054,0.10232836,0.08879722,0.03637609,0.11127321,0.09060649,0.03380297,0.10070707,0.08913803,0.0335497,0.10873759,0.09119782,0.03011185,0.11468554,0.0284617,0.0164191,0.12042487,0.09306309
MPEU,09_29_56__19_01_2025,aflow,static,False,64,gpu_a100,9,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_9/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/gpu_a100/iteration_9/profiling_job.sh,6,0.001158945183754,0.003593478142858,0.001123189926147,0.003573894500732,0.18723723,0.0860485,0.14467294,0.1408357,0.10793849,0.12124616,0.12616197,0.09657097,0.11285148,0.06974098,0.09356771,0.10172441,0.07783234,0.043663,0.09578234,0.06264261,0.0414119,0.09953397,0.05732295,0.0864081,0.09519657,0.05682568,0.09728774,0.09274599,0.05546051,0.083827,0.09590018,0.04552019,0.09869626,0.11040939,0.022977,0.0326189,0.11760687,0.03968819,0.09996557,0.09018136,0.04085933,0.0307031,0.08974874,0.03757499,0.08240642,0.09283672,0.03450966,0.07726426,0.08856055,0.03586457,0.0829796,0.0301479,0.03352615,0.08071841,0.08476051,0.03289918,0.0286555,0.08544649,0.02927097,0.08192199,0.08273809,0.0163897,0.08827493,0.08195043
MPEU,09_29_56__19_01_2025,aflow,static,False,64,cpu,0,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_0/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_0/profiling_job.sh,0,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,09_29_56__19_01_2025,aflow,static,False,64,cpu,1,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_1/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_1/profiling_job.sh,0,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,09_29_56__19_01_2025,aflow,static,False,64,cpu,2,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_2/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_2/profiling_job.sh,0,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,09_29_56__19_01_2025,aflow,static,False,64,cpu,3,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_3/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_3/profiling_job.sh,0,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,09_29_56__19_01_2025,aflow,static,False,64,cpu,4,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_4/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_4/profiling_job.sh,0,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,09_29_56__19_01_2025,aflow,static,False,64,cpu,5,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_5/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_5/profiling_job.sh,0,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,09_29_56__19_01_2025,aflow,static,False,64,cpu,6,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_6/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_6/profiling_job.sh,0,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,09_29_56__19_01_2025,aflow,static,False,64,cpu,7,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_7/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_7/profiling_job.sh,0,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,09_29_56__19_01_2025,aflow,static,False,64,cpu,8,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_8/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_8/profiling_job.sh,0,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,09_29_56__19_01_2025,aflow,static,False,64,cpu,9,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_9/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/64/cpu/iteration_9/profiling_job.sh,0,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,09_29_56__19_01_2025,aflow,dynamic,False,128,gpu_a100,0,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/128/gpu_a100/iteration_0/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/128/gpu_a100/iteration_0/profiling_job.sh,1,0.003005515508175,0.005451867756963,0.003018379211426,0.005450010299683,0.14941801,0.14706198,0.13106932,0.09127992,0.11312847,0.15943547,0.08957483,0.10495485,0.19414134,0.06589149,0.09952063,0.16233697,0.06181713,0.11828151,0.09976288,0.05400724,0.09766332,0.10225906,0.0251281,0.08671959,0.09583266,0.04688741,0.07863613,0.09732382,0.04057313,0.07803019,0.09188626,0.03819648,0.07953212,0.08954465,0.03455025,0.09142362,0.09323298,0.03008751,0.09398246,0.08795277,0.03075718,0.0859823,0.09301244,0.02857923,0.08353344,0.09235897,0.03067877,0.0787769,0.10052391,0.02549035,0.08778149,0.09654354,0.02514225,0.08357295,0.09943993,0.02175049,0.07864736,0.09864362,0.0217252,0.08058724,0.0957729,0.02056008,0.07923397,0.09555289
MPEU,09_29_56__19_01_2025,aflow,dynamic,False,128,gpu_a100,1,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/128/gpu_a100/iteration_1/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/128/gpu_a100/iteration_1/profiling_job.sh,1,0.002937019200921,0.005402167869687,0.002944707870483,0.005395412445068,0.1276135,0.12734363,0.12852461,0.08317136,0.10069149,0.15107058,0.07196132,0.043651,0.10191684,0.0350221,0.0410602,0.10343144,0.06495762,0.09558979,0.10716889,0.05287202,0.08165389,0.0968748,0.04492247,0.08227469,0.09639447,0.04602745,0.07886833,0.09452667,0.04249722,0.07951015,0.09496167,0.03702866,0.08453494,0.091814,0.03521014,0.08184828,0.0868698,0.03383451,0.09228804,0.0303135,0.03014949,0.09964826,0.0853052,0.02845728,0.0849737,0.0850078,0.03085713,0.0863889,0.0286624,0.02689766,0.10630508,0.08656653,0.02505948,0.08944292,0.08392583,0.02249586,0.09920856,0.08411945,0.02207691,0.10064397,0.08589249,0.02075365,0.10173014,0.08648234
MPEU,09_29_56__19_01_2025,aflow,dynamic,False,128,gpu_a100,2,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/128/gpu_a100/iteration_2/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/128/gpu_a100/iteration_2/profiling_job.sh,1,0.00297638530457,0.005432772587895,0.002986192703247,0.005427360534668,0.143165,0.0715588,0.0723981,0.08411722,0.13333775,0.12989737,0.08692506,0.12250361,0.14499157,0.06680051,0.10856613,0.12768936,0.0623091,0.11842856,0.10082244,0.04641282,0.15069927,0.09343688,0.04392231,0.0349971,0.09010907,0.04505788,0.14877539,0.08559502,0.0409346,0.12758557,0.08567654,0.03426628,0.13367321,0.0836742,0.03413889,0.0302827,0.08253944,0.03143761,0.13873211,0.08067845,0.02917286,0.0298503,0.0287176,0.027917,0.0283925,0.0820568,0.03116802,0.15480643,0.08961866,0.02370456,0.13817066,0.0860149,0.02304938,0.15206934,0.08434822,0.02107919,0.1405691,0.08344333,0.02113729,0.13054994,0.0252656,0.01907973,0.024738,0.08148101
MPEU,09_29_56__19_01_2025,aflow,dynamic,False,128,gpu_a100,3,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/128/gpu_a100/iteration_3/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/128/gpu_a100/iteration_3/profiling_job.sh,1,0.002951858646274,0.005432387169838,0.002959966659546,0.005426168441772,0.30807403,0.12125532,0.0744594,0.09402091,0.11128104,0.1410347,0.08253939,0.09642929,0.17656224,0.06944555,0.0406909,0.11741169,0.031836,0.08114498,0.09989366,0.05360197,0.09143583,0.09083242,0.04667438,0.08160238,0.09079309,0.0460037,0.07160041,0.08536081,0.04177121,0.08377516,0.08770068,0.0352587,0.08880606,0.0315022,0.03444733,0.07698292,0.08291915,0.03173244,0.07566246,0.09557362,0.03053992,0.07050459,0.028585,0.0158655,0.07342832,0.09708332,0.03055986,0.07137089,0.10550163,0.02812609,0.0269143,0.10512618,0.02481904,0.07056365,0.10127297,0.02222598,0.06855624,0.09549699,0.02210344,0.0241449,0.09379053,0.01953837,0.06986843,0.09284225
